0.029903,0.0014951,-0.0024129,-0.00012065
0.059806,0.0059806,-0.0048258,-0.00048258
0.089708,0.013456,-0.0072387,-0.0010858
0.11961,0.023922,-0.0096516,-0.0019303
0.14951,0.037379,-0.012065,-0.0030161
0.17942,0.053825,-0.014477,-0.0043432
0.20932,0.073262,-0.01689,-0.0059116
0.23922,0.095689,-0.019303,-0.0077213
0.26913,0.12111,-0.021716,-0.0097723
0.29903,0.14951,-0.024129,-0.012065
0.32893,0.18091,-0.026542,-0.014598
0.29903,0.19437,-0.024129,-0.015684
0.29903,0.22427,-0.024129,-0.018097
0.29903,0.25417,-0.024129,-0.02051
0.29903,0.28408,-0.024129,-0.022923
0.29903,0.31398,-0.024129,-0.025336
0.29903,0.34388,-0.024129,-0.027748
0.29903,0.37379,-0.024129,-0.030161
0.29903,0.40369,-0.024129,-0.032574
0.29903,0.43359,-0.024129,-0.034987
0.29903,0.46349,-0.024129,-0.0374
0.29903,0.4934,-0.024129,-0.039813
0.29903,0.5233,-0.024129,-0.042226
0.29903,0.5532,-0.024129,-0.044639
0.29903,0.5831,-0.024129,-0.047052
0.29903,0.61301,-0.024129,-0.049465
0.29903,0.64291,-0.024129,-0.051877
0.29903,0.67281,-0.024129,-0.05429
0.29903,0.70272,-0.024129,-0.056703
0.29903,0.73262,-0.024129,-0.059116
0.29903,0.76252,-0.024129,-0.061529
0.29903,0.79242,-0.024129,-0.063942
0.29903,0.82233,-0.024129,-0.066355
0.29903,0.85223,-0.024129,-0.068768
0.29903,0.88213,-0.024129,-0.071181
0.29903,0.91204,-0.024129,-0.073594
0.29903,0.94194,-0.024129,-0.076007
0.29903,0.97184,-0.024129,-0.078419
0.29903,1.0017,-0.024129,-0.080832
0.29903,1.0316,-0.024129,-0.083245
0.29903,1.0615,-0.024129,-0.085658
0.29903,1.0915,-0.024129,-0.088071
0.29903,1.1214,-0.024129,-0.090484
0.29903,1.1513,-0.024129,-0.092897
0.29903,1.1812,-0.024129,-0.09531
0.29903,1.2111,-0.024129,-0.097723
0.29903,1.241,-0.024129,-0.10014
0.29903,1.2709,-0.024129,-0.10255
0.29903,1.3008,-0.024129,-0.10496
0.29903,1.3307,-0.024129,-0.10737
0.29903,1.3606,-0.024129,-0.10979
0.29903,1.3905,-0.024129,-0.1122
0.29903,1.4204,-0.024129,-0.11461
0.29903,1.4503,-0.024129,-0.11703
0.29903,1.4802,-0.024129,-0.11944
0.29903,1.5101,-0.024129,-0.12185
0.29903,1.54,-0.024129,-0.12426
0.29903,1.5699,-0.024129,-0.12668
0.29903,1.5998,-0.024129,-0.12909
0.26913,1.6282,-0.021716,-0.13138
0.23922,1.6536,-0.019303,-0.13343
0.20932,1.6761,-0.01689,-0.13524
0.17942,1.6955,-0.014477,-0.13681
0.14951,1.7119,-0.012065,-0.13814
0.11961,1.7254,-0.0096516,-0.13922
0.089708,1.7359,-0.0072387,-0.14007
0.059806,1.7433,-0.0048258,-0.14067
0.029903,1.7478,-0.0024129,-0.14103
0,1.7478,0,-0.14103
0,1.7478,0,-0.14103
0,1.7478,0,-0.14103
0,1.7478,0,-0.14103
0,1.7478,0,-0.14103
0,1.7478,0,-0.14103
0,1.7478,0,-0.14103
0,1.7478,0,-0.14103
0,1.7478,0,-0.14103
0,1.7478,0,-0.14103
0.0013985,1.7479,-0.029967,-0.14253
0.0027971,1.7481,-0.059935,-0.14703
0.0041956,1.7484,-0.089902,-0.15452
0.0055941,1.7489,-0.11987,-0.16501
0.0069926,1.7496,-0.14984,-0.17849
0.0083912,1.7503,-0.1798,-0.19498
0.0097897,1.7512,-0.20977,-0.21445
0.011188,1.7523,-0.23974,-0.23693
0.012587,1.7535,-0.26971,-0.2624
0.013985,1.7548,-0.29967,-0.29087
0.015384,1.7563,-0.32964,-0.32234
0.013985,1.7569,-0.29967,-0.33582
0.013985,1.7583,-0.29967,-0.36579
0.013985,1.7597,-0.29967,-0.39576
0.013985,1.7611,-0.29967,-0.42572
0.013985,1.7625,-0.29967,-0.45569
0.013985,1.7639,-0.29967,-0.48566
0.013985,1.7653,-0.29967,-0.51563
0.013985,1.7667,-0.29967,-0.54559
0.013985,1.7681,-0.29967,-0.57556
0.013985,1.7695,-0.29967,-0.60553
0.013985,1.7709,-0.29967,-0.6355
0.013985,1.7723,-0.29967,-0.66546
0.013985,1.7737,-0.29967,-0.69543
0.013985,1.7751,-0.29967,-0.7254
0.013985,1.7765,-0.29967,-0.75537
0.013985,1.7779,-0.29967,-0.78533
0.013985,1.7793,-0.29967,-0.8153
0.013985,1.7807,-0.29967,-0.84527
0.013985,1.7821,-0.29967,-0.87524
0.013985,1.7835,-0.29967,-0.9052
0.013985,1.7849,-0.29967,-0.93517
0.013985,1.7863,-0.29967,-0.96514
0.013985,1.7877,-0.29967,-0.9951
0.013985,1.7891,-0.29967,-1.0251
0.013985,1.7905,-0.29967,-1.055
0.013985,1.7919,-0.29967,-1.085
0.013985,1.7933,-0.29967,-1.115
0.013985,1.7947,-0.29967,-1.1449
0.013985,1.7961,-0.29967,-1.1749
0.013985,1.7975,-0.29967,-1.2049
0.013985,1.7989,-0.29967,-1.2348
0.013985,1.8003,-0.29967,-1.2648
0.013985,1.8017,-0.29967,-1.2948
0.013985,1.8031,-0.29967,-1.3247
0.013985,1.8045,-0.29967,-1.3547
0.013985,1.8059,-0.29967,-1.3847
0.013985,1.8073,-0.29967,-1.4146
0.013985,1.8087,-0.29967,-1.4446
0.013985,1.8101,-0.29967,-1.4746
0.013985,1.8115,-0.29967,-1.5046
0.013985,1.8129,-0.29967,-1.5345
0.013985,1.8142,-0.29967,-1.5645
0.013985,1.8156,-0.29967,-1.5945
0.013985,1.817,-0.29967,-1.6244
0.013985,1.8184,-0.29967,-1.6544
0.013985,1.8198,-0.29967,-1.6844
0.013985,1.8212,-0.29967,-1.7143
0.013985,1.8226,-0.29967,-1.7443
0.013985,1.824,-0.29967,-1.7743
0.013985,1.8254,-0.29967,-1.8042
0.013985,1.8268,-0.29967,-1.8342
0.013985,1.8282,-0.29967,-1.8642
0.013985,1.8296,-0.29967,-1.8941
0.013985,1.831,-0.29967,-1.9241
0.013985,1.8324,-0.29967,-1.9541
0.013985,1.8338,-0.29967,-1.984
0.013985,1.8352,-0.29967,-2.014
0.013985,1.8366,-0.29967,-2.044
0.013985,1.838,-0.29967,-2.0739
0.013985,1.8394,-0.29967,-2.1039
0.013985,1.8408,-0.29967,-2.1339
0.013985,1.8422,-0.29967,-2.1638
0.013985,1.8436,-0.29967,-2.1938
0.013985,1.845,-0.29967,-2.2238
0.013985,1.8464,-0.29967,-2.2537
0.013985,1.8478,-0.29967,-2.2837
0.013985,1.8492,-0.29967,-2.3137
0.013985,1.8506,-0.29967,-2.3436
0.013985,1.852,-0.29967,-2.3736
0.013985,1.8534,-0.29967,-2.4036
0.013985,1.8548,-0.29967,-2.4335
0.013985,1.8562,-0.29967,-2.4635
0.013985,1.8576,-0.29967,-2.4935
0.013985,1.859,-0.29967,-2.5234
0.013985,1.8604,-0.29967,-2.5534
0.013985,1.8618,-0.29967,-2.5834
0.013985,1.8632,-0.29967,-2.6133
0.013985,1.8646,-0.29967,-2.6433
0.013985,1.866,-0.29967,-2.6733
0.013985,1.8674,-0.29967,-2.7032
0.013985,1.8688,-0.29967,-2.7332
0.013985,1.8702,-0.29967,-2.7632
0.013985,1.8716,-0.29967,-2.7931
0.013985,1.873,-0.29967,-2.8231
0.013985,1.8744,-0.29967,-2.8531
0.013985,1.8758,-0.29967,-2.8831
0.013985,1.8772,-0.29967,-2.913
0.013985,1.8786,-0.29967,-2.943
0.013985,1.88,-0.29967,-2.973
0.013985,1.8814,-0.29967,-3.0029
0.013985,1.8828,-0.29967,-3.0329
0.013985,1.8842,-0.29967,-3.0629
0.013985,1.8856,-0.29967,-3.0928
0.013985,1.887,-0.29967,-3.1228
0.013985,1.8884,-0.29967,-3.1528
0.013985,1.8898,-0.29967,-3.1827
0.013985,1.8912,-0.29967,-3.2127
0.013985,1.8926,-0.29967,-3.2427
0.013985,1.894,-0.29967,-3.2726
0.013985,1.8954,-0.29967,-3.3026
0.013985,1.8968,-0.29967,-3.3326
0.013985,1.8982,-0.29967,-3.3625
0.013985,1.8996,-0.29967,-3.3925
0.013985,1.901,-0.29967,-3.4225
0.013985,1.9024,-0.29967,-3.4524
0.013985,1.9038,-0.29967,-3.4824
0.013985,1.9052,-0.29967,-3.5124
0.013985,1.9066,-0.29967,-3.5423
0.013985,1.908,-0.29967,-3.5723
0.013985,1.9093,-0.29967,-3.6023
0.013985,1.9107,-0.29967,-3.6322
0.013985,1.9121,-0.29967,-3.6622
0.013985,1.9135,-0.29967,-3.6922
0.013985,1.9149,-0.29967,-3.7221
0.013985,1.9163,-0.29967,-3.7521
0.013985,1.9177,-0.29967,-3.7821
0.013985,1.9191,-0.29967,-3.812
0.013985,1.9205,-0.29967,-3.842
0.013985,1.9219,-0.29967,-3.872
0.012587,1.9233,-0.26971,-3.9004
0.011188,1.9245,-0.23974,-3.9259
0.0097897,1.9255,-0.20977,-3.9484
0.0083912,1.9264,-0.1798,-3.9679
0.0069926,1.9272,-0.14984,-3.9844
0.0055941,1.9278,-0.11987,-3.9978
0.0041956,1.9283,-0.089902,-4.0083
0.0027971,1.9286,-0.059935,-4.0158
0.0013985,1.9289,-0.029967,-4.0203
0,1.9289,0,-4.0203
0,1.9289,0,-4.0203
0,1.9289,0,-4.0203
0,1.9289,0,-4.0203
0,1.9289,0,-4.0203
0,1.9289,0,-4.0203
0,1.9289,0,-4.0203
0,1.9289,0,-4.0203
0,1.9289,0,-4.0203
0,1.9289,0,-4.0203
0.029986,1.9304,-0.00091925,-4.0204
0.059972,1.9349,-0.0018385,-4.0205
0.089958,1.9424,-0.0027577,-4.0207
0.11994,1.9528,-0.003677,-4.021
0.14993,1.9663,-0.0045962,-4.0215
0.17992,1.9828,-0.0055155,-4.022
0.2099,2.0023,-0.0064347,-4.0226
0.23989,2.0248,-0.007354,-4.0233
0.26987,2.0503,-0.0082732,-4.024
0.29986,2.0788,-0.0091925,-4.0249
0.32985,2.1103,-0.010112,-4.0259
0.29986,2.1238,-0.0091925,-4.0263
0.29986,2.1538,-0.0091925,-4.0272
0.29986,2.1837,-0.0091925,-4.0281
0.29986,2.2137,-0.0091925,-4.029
0.29986,2.2437,-0.0091925,-4.03
0.29986,2.2737,-0.0091925,-4.0309
0.29986,2.3037,-0.0091925,-4.0318
0.29986,2.3337,-0.0091925,-4.0327
0.29986,2.3637,-0.0091925,-4.0336
0.29986,2.3936,-0.0091925,-4.0346
0.29986,2.4236,-0.0091925,-4.0355
0.29986,2.4536,-0.0091925,-4.0364
0.29986,2.4836,-0.0091925,-4.0373
0.29986,2.5136,-0.0091925,-4.0382
0.29986,2.5436,-0.0091925,-4.0392
0.29986,2.5736,-0.0091925,-4.0401
0.29986,2.6035,-0.0091925,-4.041
0.29986,2.6335,-0.0091925,-4.0419
0.29986,2.6635,-0.0091925,-4.0428
0.29986,2.6935,-0.0091925,-4.0438
0.29986,2.7235,-0.0091925,-4.0447
0.29986,2.7535,-0.0091925,-4.0456
0.29986,2.7835,-0.0091925,-4.0465
0.29986,2.8134,-0.0091925,-4.0474
0.29986,2.8434,-0.0091925,-4.0483
0.29986,2.8734,-0.0091925,-4.0493
0.29986,2.9034,-0.0091925,-4.0502
0.29986,2.9334,-0.0091925,-4.0511
0.29986,2.9634,-0.0091925,-4.052
0.29986,2.9934,-0.0091925,-4.0529
0.29986,3.0233,-0.0091925,-4.0539
0.29986,3.0533,-0.0091925,-4.0548
0.29986,3.0833,-0.0091925,-4.0557
0.29986,3.1133,-0.0091925,-4.0566
0.29986,3.1433,-0.0091925,-4.0575
0.29986,3.1733,-0.0091925,-4.0585
0.29986,3.2033,-0.0091925,-4.0594
0.29986,3.2332,-0.0091925,-4.0603
0.29986,3.2632,-0.0091925,-4.0612
0.29986,3.2932,-0.0091925,-4.0621
0.29986,3.3232,-0.0091925,-4.0631
0.29986,3.3532,-0.0091925,-4.064
0.29986,3.3832,-0.0091925,-4.0649
0.29986,3.4132,-0.0091925,-4.0658
0.26987,3.4416,-0.0082732,-4.0667
0.23989,3.4671,-0.007354,-4.0675
0.2099,3.4896,-0.0064347,-4.0682
0.17992,3.5091,-0.0055155,-4.0688
0.14993,3.5256,-0.0045962,-4.0693
0.11994,3.5391,-0.003677,-4.0697
0.089958,3.5496,-0.0027577,-4.07
0.059972,3.5571,-0.0018385,-4.0702
0.029986,3.5616,-0.00091925,-4.0704
0,3.5616,0,-4.0704
0,3.5616,0,-4.0704
0,3.5616,0,-4.0704
0,3.5616,0,-4.0704
